"","faggch","faggat","faggde","faggfr","faggit"
"2015-03-28 18:00:00",25,191.81807484721,517.378170319308,44.001813755796,475
"2015-03-28 19:00:00",25,210.964566443844,500.842760906578,43.9759477960562,475
"2015-03-28 20:00:00",25,222.76098906687,472.999290000752,42.3225492865265,475
"2015-03-28 21:00:00",25,241.501149456085,459.7700956302,42.2959536098898,475
"2015-03-28 22:00:00",25,223.166987616451,397.5054342191,42.5700757515603,475
"2015-03-28 23:00:00",25,154.341224806202,390.757196821202,43.6816815779752,475
"2015-03-29 00:00:00",25,117.204212084511,374.335028609155,46.3924187051295,475
"2015-03-29 01:00:00",25,118.379432624113,362.086788906873,47.3811660935123,475
"2015-03-29 02:00:00",25,119.96500522466,353.569726774881,49.3480449845061,475
"2015-03-29 03:00:00",25,120.158495212987,349.280709960156,51.7447407580049,475
"2015-03-29 04:00:00",25,118.763955026455,351.641184451285,51.7383089639905,475
"2015-03-29 05:00:00",25,127.822252392913,350.935843842856,51.5679499732954,475
"2015-03-29 06:00:00",25,144.015953796188,356.553046690153,50.9285489794175,475
"2015-03-29 07:00:00",25,148.429474097331,345.525356965005,49.3667075068711,475
"2015-03-29 08:00:00",25,143.658437684584,336.747238372725,47.8279675256617,475
"2015-03-29 09:00:00",25,139.410684100062,332.683504131133,46.5803326126185,475
"2015-03-29 10:00:00",25,140.552033007824,328.917804038126,43.7540836588008,475
"2015-03-29 11:00:00",25,141.434045902015,331.740231889621,46.1414238458919,475
"2015-03-29 12:00:00",25,119.842277784084,352.829039423366,49.2931394838982,475
"2015-03-29 13:00:00",25,112.546319738802,368.640243080191,48.8872716838826,475
"2015-03-29 14:00:00",25,134.956583461493,374.014042087813,46.0354073129111,475
"2015-03-29 15:00:00",25,178.782954901838,415.451396873609,45.9921785532511,475
"2015-03-29 16:00:00",25,204.577653061224,406.205507387556,43.4992624847355,475
"2015-03-29 17:00:00",25,191.727133595494,375.171980738126,39.9105097017549,475
"2015-03-29 18:00:00",25,185.997868237256,356.774863595911,41.1385040695609,475
"2015-03-29 19:00:00",25,186.481323570047,332.672262389158,39.4448858461828,475
"2015-03-29 20:00:00",25,192.978145563876,305.571880246449,40.3823449046761,475
"2015-03-29 21:00:00",25,204.270176730486,294.859261097568,40.8539153795545,475
"2015-03-29 22:00:00",25,163.277381338523,286.136029582673,41.7690631596038,475
"2015-03-29 23:00:00",25,158.609847385674,295.12661789723,44.4551903057905,475
"2015-03-30 00:00:00",25,169.741331417625,289.639432913728,45.5096644350773,475
"2015-03-30 01:00:00",25,180.462143449217,277.411314315828,49.2538829281316,475
"2015-03-30 02:00:00",25,200.150221991309,281.925165398752,52.2763735442176,475
"2015-03-30 03:00:00",25,219.903533327455,320.404357915613,53.8596225083789,475
"2015-03-30 04:00:00",25,220.972656067791,343.423466507186,54.6153509183642,475
"2015-03-30 05:00:00",25,192.761325125144,352.149719801212,57.7462859009772,475
"2015-03-30 06:00:00",25,200.310166962037,354.17052635857,59.0384750630018,475
"2015-03-30 07:00:00",25,203.882391760981,339.726919075261,59.753686508514,475
"2015-03-30 08:00:00",25,205.485194906357,329.2786243166,59.2838650100739,475
"2015-03-30 09:00:00",25,208.902420971201,306.530434519368,59.5991502993839,475
"2015-03-30 10:00:00",25,195.243236924721,250.990766331445,57.0374936251439,475
"2015-03-30 11:00:00",25,198.431940575673,297.172455108781,55.2524543849323,475
"2015-03-30 12:00:00",25,200.621593175666,275.79201722329,55.4295370603854,475
"2015-03-30 13:00:00",25,207.485922347404,283.270837145023,53.6318741844445,475
"2015-03-30 14:00:00",25,211.990863066538,294.175034430612,54.9817179819668,475
"2015-03-30 15:00:00",25,215.068552323982,308.085281246068,56.0396528875838,475
"2015-03-30 16:00:00",25,225.878295405034,345.782008654106,55.3494088080784,475
"2015-03-30 17:00:00",25,208.230634250694,378.531514267664,55.3263912776872,475
"2015-03-30 18:00:00",25,199.691883980841,385.68928877382,55.9594325222911,475
"2015-03-30 19:00:00",25,208.753535264595,399.242969343451,52.7661803263518,475
"2015-03-30 20:00:00",25,191.287079044062,395.329895088858,50.9956705719131,475
"2015-03-30 21:00:00",25,184.315021934081,395.066380475221,49.3360774652185,475
"2015-03-30 22:00:00",25,161.928102592388,374.478540313285,50.5358685402464,475
"2015-03-30 23:00:00",25,157.879567099567,369.384345722831,53.0697186150536,475
"2015-03-31 00:00:00",25,163.067198721317,353.722747829893,53.6741667691551,475
"2015-03-31 01:00:00",25,167.666043209075,331.785108083026,55.2740776016863,475
"2015-03-31 02:00:00",25,171.668107649926,341.655664927779,55.6939117331482,475
"2015-03-31 03:00:00",25,168.67693658156,352.399284117085,55.3779615426842,475
"2015-03-31 04:00:00",25,183.171914753015,351.694754114837,53.4376280615004,475
"2015-03-31 05:00:00",25,178.222820522001,349.060287589894,55.9679873066822,475
"2015-03-31 06:00:00",25,179.424047665244,342.89651982822,59.9899757374537,475
"2015-03-31 07:00:00",25,170.587303131924,334.09393809158,59.658980131154,475
"2015-03-31 08:00:00",25,168.601880971636,332.657850242743,60.0347235435671,475
"2015-03-31 09:00:00",25,170.630994160803,323.982163745542,59.2228864885986,475
"2015-03-31 10:00:00",25,176.712752421886,314.911443146825,57.2608083617819,475
"2015-03-31 11:00:00",25,171.444707870257,305.479103066238,54.5255652161478,475
"2015-03-31 12:00:00",25,165.318574782254,299.259073812882,53.7194240311995,475
"2015-03-31 13:00:00",25,160.220210577865,305.862375630822,54.1920763274501,475
"2015-03-31 14:00:00",25,165.601683230222,323.114039365544,55.7921442524418,475
"2015-03-31 15:00:00",25,167.995658591205,341.472568221792,56.0070999894446,475
"2015-03-31 16:00:00",25,167.265571274796,354.290564491863,54.7572126077816,475
"2015-03-31 17:00:00",25,167.48994510665,366.39479203013,54.0465374544798,475
"2015-03-31 18:00:00",25,168.17060072035,359.70915976509,55.7907402974356,475
"2015-03-31 19:00:00",25,168.211078338839,339.093483975757,54.7687482233958,475
"2015-03-31 20:00:00",25,168.683043840756,319.020793184669,53.315027231215,475
"2015-03-31 21:00:00",25,149.710532436397,299.668463361349,52.833297634781,475
"2015-03-31 22:00:00",25,97.5821235448742,297.89690788221,54.1211087570621,475
"2015-03-31 23:00:00",25,85.3009192599473,301.017644707753,55.2491072690441,475
"2015-04-01 00:00:00",25,84.2962221461708,304.092436507903,51.2056161413243,475
"2015-04-01 01:00:00",25,83.3064526442488,312.913468848726,50.3257313656502,475
"2015-04-01 02:00:00",25,86.0869987805753,318.454656062908,50.0434839121052,475
"2015-04-01 03:00:00",25,92.231201237326,335.13083775327,52.8868948918975,475
"2015-04-01 04:00:00",25,110.163083898747,353.511564213228,57.1089738972488,475
"2015-04-01 05:00:00",25,113.69084667284,358.885343252512,62.5809192159629,475
"2015-04-01 06:00:00",25,136.518421930472,346.009974540496,64.6368546568769,475
"2015-04-01 07:00:00",25,134.920671678842,320.334961859027,64.1161582261234,475
"2015-04-01 08:00:00",25,131.010018059597,308.741390488578,63.4772270524515,475
"2015-04-01 09:00:00",25,178.750086726797,298.472761388173,62.9299521770164,475
"2015-04-01 10:00:00",25,135.493839337877,289.471902598471,61.753761224578,475
"2015-04-01 11:00:00",25,191.597013971716,282.782854057795,62.3668126831249,475
"2015-04-01 12:00:00",25,192.575199795228,281.923609393921,62.7789361143141,475
"2015-04-01 13:00:00",25,197.170689704907,284.662468307817,60.8714762172395,475
"2015-04-01 14:00:00",25,146.976151652214,300.025467612203,59.3475523012552,475
"2015-04-01 15:00:00",25,161.624127092006,324.008572039787,59.2913565462566,475
"2015-04-01 16:00:00",25,177.275692412471,349.458440899309,60.7449114539789,475
"2015-04-01 17:00:00",25,170.913695439967,374.170396174608,62.5133068015201,475
"2015-04-01 18:00:00",25,152.961544545506,383.032177923461,63.3737428113371,475
"2015-04-01 19:00:00",25,154.607268604961,398.247185601513,60.8734569839419,475
"2015-04-01 20:00:00",25,160.698340523883,397.588992041338,59.0010014317046,475
"2015-04-01 21:00:00",25,166.042031404959,404.187538104691,60.0863724129608,475
"2015-04-01 22:00:00",25,166.289480440752,401.755332734051,59.3121378897072,475
"2015-04-01 23:00:00",25,168.974095075909,405.697093928038,59.4931941372543,475
"2015-04-02 00:00:00",25,170.756802957649,411.153673578313,57.982312243757,475
"2015-04-02 01:00:00",25,178.125489551084,415.572577146911,57.9779098509061,475
"2015-04-02 02:00:00",25,182.072538900926,430.783995297107,56.925912949308,475
"2015-04-02 03:00:00",25,183.61516902858,456.73667476906,60.8845981861695,475
"2015-04-02 04:00:00",25,180.536191026243,470.110494141726,67.4022393578505,475
"2015-04-02 05:00:00",25,100.187404226027,469.092298396523,70.3969109041221,475
"2015-04-02 06:00:00",25,78.061751374647,468.426233831855,70.238213573695,475
"2015-04-02 07:00:00",25,89.1923402537185,463.137622390438,72.1836589140801,475
"2015-04-02 08:00:00",25,106.704461619073,443.796061943263,71.8376210118697,475
"2015-04-02 09:00:00",25,118.273625659765,421.050061055341,72.8857314654627,475
"2015-04-02 10:00:00",25,134.523364025455,386.806076559278,72.5257410218226,475
"2015-04-02 11:00:00",25,140.923332731703,356.948025871936,68.7606718501089,475
"2015-04-02 12:00:00",25,143.778503292115,331.546942869618,68.5843223915071,475
"2015-04-02 13:00:00",25,149.093403077987,333.511027809244,66.9681108526778,475
"2015-04-02 14:00:00",25,149.940089023916,335.957648195139,68.0010236533492,475
"2015-04-02 15:00:00",25,159.467773416782,356.987237475467,69.8430281947447,475
"2015-04-02 16:00:00",25,159.367984550096,385.912055088569,69.0450638720079,475
"2015-04-02 17:00:00",25,142.588551893928,435.484315887359,70.7931750233572,475
"2015-04-02 18:00:00",25,120.894895458036,461.103293878931,72.4380264572524,475
"2015-04-02 19:00:00",25,111.565827548974,468.895968199528,69.3373068906814,475
"2015-04-02 20:00:00",25,116.835918165037,470.715084499661,64.7216359842112,475
"2015-04-02 21:00:00",25,103.120832862044,471.792641927616,64.2955095445065,475
"2015-04-02 22:00:00",25,102.994875034548,449.477009189564,53.0783692165228,475
"2015-04-02 23:00:00",25,108.047847286853,442.863986991701,44.6068119204408,475
"2015-04-03 00:00:00",25,108.684844733103,454.668904494112,45.5516138992273,475
"2015-04-03 01:00:00",25,109.437751909638,468.177274703799,45.3450543958149,475
"2015-04-03 02:00:00",25,109.848116307964,485.399101999574,45.1946301831967,475
"2015-04-03 03:00:00",25,136.142265433563,502.752005669129,44.6614813192737,475
"2015-04-03 04:00:00",25,146.112267515435,517.10551424366,45.4563809587821,475
"2015-04-03 05:00:00",25,136.982717994628,513.824164954076,48.7910325870449,475
"2015-04-03 06:00:00",25,136.245138913342,475.759283173932,49.1000998845085,475
"2015-04-03 07:00:00",25,140.632933381089,426.545666472991,49.947171141351,475
"2015-04-03 08:00:00",25,148.692477397284,374.820044457976,49.8827330508475,475
"2015-04-03 09:00:00",25,143.837347804798,353.980798294826,48.7072377553044,475
"2015-04-03 10:00:00",25,146.106167090037,352.540448343855,46.5288065875027,475
"2015-04-03 11:00:00",25,144.826880061705,354.111756770181,42.5235533411852,475
"2015-04-03 12:00:00",25,149.192398527941,353.961357697612,37.8142245668346,475
"2015-04-03 13:00:00",25,139.409241473932,373.345290344153,38.5439891714048,475
"2015-04-03 14:00:00",25,171.646347724149,412.006127860309,40.8550385374865,475
"2015-04-03 15:00:00",25,182.651341297069,473.265229109264,40.7487285999967,475
"2015-04-03 16:00:00",25,161.794439733048,543.48532715536,42.3628489878154,475
"2015-04-03 17:00:00",25,148.234587253566,587.153761528166,42.8430081687683,475
"2015-04-03 18:00:00",25,157.27899726767,577.542809594303,43.0886209603768,475
"2015-04-03 19:00:00",25,150.478475845668,590.461898216274,43.2762503067485,475
"2015-04-03 20:00:00",25,140.090367877452,602.739330191522,42.4907276527971,475
"2015-04-03 21:00:00",25,139.930992752326,611.260538278485,42.4236866466096,475
"2015-04-03 22:00:00",25,127.119035322328,613.846571994822,38.3476543273175,475
"2015-04-03 23:00:00",25,123.194957183635,612.419059206745,36.8912870739068,475
"2015-04-04 00:00:00",25,122.617343442995,617.779386513548,38.150844776829,475
"2015-04-04 01:00:00",25,124.137509522117,620.057059187895,42.7352086505692,475
"2015-04-04 02:00:00",25,128.401526932324,628.798160687527,42.7121982868135,475
"2015-04-04 03:00:00",25,129.07629863516,630.95920346528,42.6755802945621,475
"2015-04-04 04:00:00",25,131.753202103608,630.943998961911,42.9158094299032,475
"2015-04-04 05:00:00",25,134.915352360341,621.519389413633,40.8038248337029,475
"2015-04-04 06:00:00",25,136.741839071061,596.872892302813,38.3469624603454,475
"2015-04-04 07:00:00",25,137.005753909708,561.715857807895,38.4835124560025,475
"2015-04-04 08:00:00",25,132.911245923027,530.604540409738,37.091872806497,475
"2015-04-04 09:00:00",25,128.258756144861,503.161623603413,37.2728226212452,475
"2015-04-04 10:00:00",25,124.349326213503,487.007735625117,37.0756969617083,475
"2015-04-04 11:00:00",25,122.758634786918,480.485794767576,36.1293775110614,475
"2015-04-04 12:00:00",25,120.974920095885,478.24378850481,39.5800406672753,475
"2015-04-04 13:00:00",25,119.758265938973,476.772201372998,41.4991654690358,475
"2015-04-04 14:00:00",25,120.081003786947,483.304895133319,40.5703093377211,475
"2015-04-04 15:00:00",25,121.241409234542,503.454885372184,41.9240192653224,475
"2015-04-04 16:00:00",25,127.072050470451,540.653019087978,41.3744399741718,475
"2015-04-04 17:00:00",25,128.297729937336,582.076807720968,38.5186475375167,475
"2015-04-04 18:00:00",25,127.700402716361,586.431256268985,38.8075486255956,475
"2015-04-04 19:00:00",25,124.466573307355,591.775681472724,37.8188893385949,475
"2015-04-04 20:00:00",25,125.061188127055,592.918234873162,37.9218354858341,475
"2015-04-04 21:00:00",25,120.95096844736,588.059630997829,38.4715138751239,475
"2015-04-04 22:00:00",25,119.182998241361,580.435982917193,37.7911977048728,475
"2015-04-04 23:00:00",25,119.784103918978,571.352699807463,38.5056182957482,475
"2015-04-05 00:00:00",25,117.011284927194,580.564895265155,40.4119124160594,475
"2015-04-05 01:00:00",25,117.460971631907,583.905468305084,41.4348776032152,475
"2015-04-05 02:00:00",25,118.040550774527,589.679339206532,41.7136606558569,475
"2015-04-05 03:00:00",25,118.253309292513,594.482270081353,41.7276675588671,475
"2015-04-05 04:00:00",25,127.553542455381,594.128633807162,42.1770919426148,475
"2015-04-05 05:00:00",25,126.874593289887,572.091888080961,41.8038322966893,475
"2015-04-05 06:00:00",25,119.070970786729,514.600467675885,41.1459286920957,475
"2015-04-05 07:00:00",25,114.23476752098,457.963983846459,39.1167253428154,475
"2015-04-05 08:00:00",25,109.817106323898,414.411015861312,39.2176309834639,475
"2015-04-05 09:00:00",25,107.587485806621,383.877434450558,40.4016709950793,475
"2015-04-05 10:00:00",25,110.184631287201,372.190678427812,40.4143677193455,475
"2015-04-05 11:00:00",25,113.996488830238,368.719155629431,42.5236264309823,475
"2015-04-05 12:00:00",25,117.473969435927,376.017913435301,44.0627861897447,475
"2015-04-05 13:00:00",25,110.72321557971,396.248058039608,44.2181482372982,475
"2015-04-05 14:00:00",25,121.167309584727,416.26879286932,43.9578806369996,475
"2015-04-05 15:00:00",25,125.358340529283,461.325122317107,45.037203385143,475
"2015-04-05 16:00:00",25,126.429194630872,528.032775581351,42.2882280386715,475
"2015-04-05 17:00:00",25,123.785732848233,568.466370353136,39.3911454042873,475
"2015-04-05 18:00:00",25,132.122934400625,580.721432997549,39.0160888445931,475
"2015-04-05 19:00:00",25,127.127446840597,578.319346934558,38.6985324567761,475
"2015-04-05 20:00:00",25,128.136965314611,571.472872746571,38.6767629799938,475
"2015-04-05 21:00:00",25,130.197669403666,577.807108914867,38.6311934532886,475
"2015-04-05 22:00:00",25,130.058599969956,592.358603641803,38.1316718885988,475
"2015-04-05 23:00:00",25,130.890049089793,591.803477621537,38.1422028629265,475
"2015-04-06 00:00:00",25,123.234731091598,595.147478461987,38.0932192485847,475
"2015-04-06 01:00:00",25,125.112069050555,594.274068650457,41.0314928143492,475
"2015-04-06 02:00:00",25,127.982638538407,595.593057297832,42.6023726611695,475
"2015-04-06 03:00:00",25,128.855972773396,594.900975473309,42.0331505411373,475
"2015-04-06 04:00:00",25,130.324638481623,595.263470708948,38.5515583938252,475
"2015-04-06 05:00:00",25,127.753144853875,582.51346174821,38.5316432638266,475
"2015-04-06 06:00:00",25,128.180728046157,546.165016137794,39.1787580284333,475
"2015-04-06 07:00:00",25,120.53843537415,504.929890852746,39.0313218390805,475
"2015-04-06 08:00:00",25,107.599048247669,472.601054931573,38.972824979713,475
"2015-04-06 09:00:00",25,111.962952478188,451.088113939777,39.5712568306011,475
"2015-04-06 10:00:00",25,119.769153376062,429.558482740773,40.6148217046362,475
"2015-04-06 11:00:00",25,119.987104539202,423.965501321004,44.1033618510271,475
"2015-04-06 12:00:00",25,118.358027041539,417.013552584346,44.877175692207,475
"2015-04-06 13:00:00",25,114.368214525568,418.885055909517,45.9078771468911,475
"2015-04-06 14:00:00",25,116.347008990318,423.816801114766,46.9305545536519,475
"2015-04-06 15:00:00",25,121.508143280835,467.870507670464,44.7500306295269,475
"2015-04-06 16:00:00",25,123.505280034203,545.820475208111,42.8485375943925,475
"2015-04-06 17:00:00",25,132.811903927836,592.429041559892,40.2697506431823,475
"2015-04-06 18:00:00",25,128.765200337256,616.103323946216,38.7362268701914,475
"2015-04-06 19:00:00",25,121.220569878891,637.300071204496,38.3458342001248,475
"2015-04-06 20:00:00",25,118.796646795827,633.350323037816,38.2797722888893,475
"2015-04-06 21:00:00",25,111.524109488737,635.661042261056,38.3103360315625,475
"2015-04-06 22:00:00",25,116.547786322064,656.887399314551,37.1885449266291,475
"2015-04-06 23:00:00",25,122.963219625955,659.225766382586,40.769492786216,475
"2015-04-07 00:00:00",25,130.646331877729,663.453898874916,41.5391824473878,475
"2015-04-07 01:00:00",25,151.049393832131,659.306265882111,42.8940014585038,475
"2015-04-07 02:00:00",25,165.592806423647,654.907316958182,47.5009541884127,475
"2015-04-07 03:00:00",25,177.228534729967,654.429547590115,51.3810252938959,475
"2015-04-07 04:00:00",25,185.675747560101,627.924493151291,61.9052105263158,475
"2015-04-07 05:00:00",25,191.740744288451,600.124675583786,70.5209085046479,475
"2015-04-07 06:00:00",25,200.45474464482,561.271488701733,76.7618652794,475
"2015-04-07 07:00:00",25,210.672170896785,535.191491094312,73.6758259041598,475
"2015-04-07 08:00:00",25,220.786733508246,503.250459023273,67.9812387335336,475
"2015-04-07 09:00:00",25,202.50051091098,463.190525525779,69.5443478128195,475
"2015-04-07 10:00:00",25,217.009135334023,417.084009499897,70.1436005810629,475
"2015-04-07 11:00:00",25,203.766071852967,401.071958546603,71.598531100627,475
"2015-04-07 12:00:00",25,182.63998975531,401.921182096317,73.6407966566943,475
"2015-04-07 13:00:00",25,182.602133743951,410.09522053106,76.510959781468,475
"2015-04-07 14:00:00",25,188.449124261791,432.152724905353,78.0915522472086,475
"2015-04-07 15:00:00",25,220.060026501767,468.763669457921,81.6547368338336,475
"2015-04-07 16:00:00",25,212.394508988016,524.683071311236,81.7384114540891,475
"2015-04-07 17:00:00",25,207.300202386976,553.839242550429,81.1027392793087,475
"2015-04-07 18:00:00",25,195.789708027188,563.576764533904,81.3172773643686,475
"2015-04-07 19:00:00",25,207.579901550063,585.181896322069,82.2414557217954,475
"2015-04-07 20:00:00",25,218.296532719408,596.077309800446,78.3934704273336,475
"2015-04-07 21:00:00",25,225.575079270709,597.710596222466,74.68608033241,475
"2015-04-07 22:00:00",25,227.647756089423,601.291799907517,69.8587885320478,475
"2015-04-07 23:00:00",25,221.964492278704,601.460645455943,64.2762998572436,475
"2015-04-08 00:00:00",25,222.926400197385,608.858925379139,64.387724423398,475
"2015-04-08 01:00:00",25,223.951475409836,608.352238728138,64.9461880917387,475
"2015-04-08 02:00:00",25,229.399820038503,612.551651322846,66.6595603004473,475
"2015-04-08 03:00:00",25,231.453040430388,621.304856282224,71.3661303238076,475
"2015-04-08 04:00:00",25,209.958269672796,617.705467843991,76.2160672120789,475
"2015-04-08 05:00:00",25,199.326186700056,600.969965608291,78.6550047926586,475
"2015-04-08 06:00:00",25,197.396941355591,576.673032390417,76.0150067781989,475
"2015-04-08 07:00:00",25,203.082690011938,557.419049816153,74.6627706031361,475
"2015-04-08 08:00:00",25,200.284590144374,538.266152060561,74.1330899048788,475
"2015-04-08 09:00:00",25,207.993732376314,521.544011590795,72.7885151833431,475
"2015-04-08 10:00:00",25,216.113893112784,511.818281406032,71.6130099409172,475
"2015-04-08 11:00:00",25,222.439040668176,501.803433730084,69.4551502719356,475
"2015-04-08 12:00:00",25,205.394119073376,501.304068496311,69.4253282207635,475
"2015-04-08 13:00:00",25,212.033417667735,501.891691175949,69.5964300845795,475
"2015-04-08 14:00:00",25,216.755184082296,527.673231830673,73.2051229253434,475
"2015-04-08 15:00:00",25,223.301055703682,562.22605083477,73.9359276891202,475
"2015-04-08 16:00:00",25,220.014730692224,602.791276031293,74.7074748815787,475
"2015-04-08 17:00:00",25,210.278736522399,639.536171802207,77.4604880887971,475
"2015-04-08 18:00:00",25,204.604177193135,638.842084414034,76.0584183920669,475
"2015-04-08 19:00:00",25,210.577436077808,656.178324538857,75.2060003868098,475
"2015-04-08 20:00:00",25,217.002338581635,667.072513326988,71.4538099477389,475
"2015-04-08 21:00:00",25,239.165429594787,677.228186002602,71.4826480317565,475
"2015-04-08 22:00:00",25,240.540633066159,691.751026572523,69.1863215035592,475
"2015-04-08 23:00:00",25,234.316815933699,690.357496235899,66.719104588269,475
"2015-04-09 00:00:00",25,236.005145617793,679.767579705082,68.2928137292972,475
"2015-04-09 01:00:00",25,249.159670552949,677.559228800499,64.2344213321531,475
"2015-04-09 02:00:00",25,254.736342947489,672.390177309752,64.4978271170378,475
"2015-04-09 03:00:00",25,263.040332197615,652.790835630262,70.5654045929019,475
"2015-04-09 04:00:00",25,246.997715528964,580.880549402243,74.2123956412406,475
"2015-04-09 05:00:00",25,227.738309995656,548.471747926202,78.5617115584079,475
"2015-04-09 06:00:00",25,223.031956585797,494.694983382673,77.4176127308144,475
"2015-04-09 07:00:00",25,225.658274199104,439.545771639183,76.5150196002516,475
"2015-04-09 08:00:00",25,239.31481741041,378.245630976216,76.3813548797962,475
"2015-04-09 09:00:00",25,243.584778961497,319.203026547077,77.3082884618421,475
"2015-04-09 10:00:00",25,267.927057388299,291.066503037402,76.0773772748371,475
"2015-04-09 11:00:00",25,272.945222122445,403.070324670553,76.1829415579152,475
"2015-04-09 12:00:00",25,272.409721334186,475.93166424664,76.2719967280164,475
"2015-04-09 13:00:00",25,279.436075157712,485.99120588101,77.6041969618821,475
"2015-04-09 14:00:00",25,281.871433494142,514.961848734231,78.2179493473734,475
"2015-04-09 15:00:00",25,259.858743084062,559.472838033191,78.1610282460836,475
"2015-04-09 16:00:00",25,232.899288575243,606.150178428773,78.9607297501632,475
"2015-04-09 17:00:00",25,218.732149026249,651.308213929886,78.4601480076544,475
"2015-04-09 18:00:00",25,209.571260894459,653.150541534347,76.295523465704,475
"2015-04-09 19:00:00",25,215.589744582043,645.527951224181,76.3546303404539,475
"2015-04-09 20:00:00",25,233.672837436171,658.967752097244,72.4220473928976,475
"2015-04-09 21:00:00",25,259.766025936865,675.326041441782,67.8800100480991,475
"2015-04-09 22:00:00",25,248.969854431546,685.51348795784,57.1952041931298,475
"2015-04-09 23:00:00",25,247.246720089452,693.07558958163,55.3827264483276,475
"2015-04-10 00:00:00",25,248.655741040462,691.17766828775,49.3380945649869,475
"2015-04-10 01:00:00",25,244.918861153742,685.189714503108,46.3334187732013,475
"2015-04-10 02:00:00",25,245.480389512777,677.550188943584,48.2749504451245,475
"2015-04-10 03:00:00",25,246.838416902906,677.290817437938,53.6222821196326,475
"2015-04-10 04:00:00",25,239.031593385214,664.29789016079,55.5425657014081,475
"2015-04-10 05:00:00",25,216.433067511843,634.11556517383,59.1800611423974,475
"2015-04-10 06:00:00",25,215.329102220389,588.528926799744,59.4633694117647,475
"2015-04-10 07:00:00",25,233.547075829199,560.349997865748,59.5681851787765,475
"2015-04-10 08:00:00",25,242.033283498007,512.789591902972,61.6545959580085,475
"2015-04-10 09:00:00",25,241.033751948341,483.27988744116,60.4842158155895,475
"2015-04-10 10:00:00",25,237.088541058025,463.763890144666,54.7443493860628,475
"2015-04-10 11:00:00",25,236.319555317439,450.820006642013,47.1881094648207,475
"2015-04-10 12:00:00",25,237.252064788474,449.577971350244,44.5153635556433,475
"2015-04-10 13:00:00",25,245.715067667779,466.669673591054,42.7349504669306,475
"2015-04-10 14:00:00",25,250.489246781318,503.774852603837,44.5888798607081,475
"2015-04-10 15:00:00",25,237.134033151507,556.972857238595,44.5179661809137,475
"2015-04-10 16:00:00",25,215.790108300702,612.648359022002,44.6234806999916,475
"2015-04-10 17:00:00",25,202.653704240784,640.929410892766,46.0414649862757,475
"2015-04-10 18:00:00",25,201.357347919565,639.864063064805,45.6067358594546,475
"2015-04-10 19:00:00",25,221.342584518751,633.89151953873,45.5880698193973,475
"2015-04-10 20:00:00",25,227.630611243815,626.724568414042,45.769724055189,475
"2015-04-10 21:00:00",25,236.43634568016,600.723483701302,45.4845784931107,475
"2015-04-10 22:00:00",25,184.469915926015,577.976628263854,40.3728781820485,475
"2015-04-10 23:00:00",25,176.481937329023,565.256357929053,38.1487720050724,475
"2015-04-11 00:00:00",25,180.741198482407,547.139537906651,35.4432722238136,475
"2015-04-11 01:00:00",25,182.261463802705,539.222741361528,33.4009264284053,475
"2015-04-11 02:00:00",25,185.614885617454,537.802290667829,35.9099462877605,475
"2015-04-11 03:00:00",25,185.974784370778,525.381455366558,34.1907380416059,475
"2015-04-11 04:00:00",25,185.950222460878,519.137831413895,32.135128641695,475
"2015-04-11 05:00:00",25,169.823353532507,494.060820271527,33.0026031933986,475
"2015-04-11 06:00:00",25,167.968780863498,456.585757370648,32.9951455524151,475
"2015-04-11 07:00:00",25,171.905559929604,429.861879525138,31.5389717821961,475
"2015-04-11 08:00:00",25,167.078490218642,405.176131979865,28.9322361928433,475
"2015-04-11 09:00:00",25,164.8047829938,374.561818221049,28.898934800206,475
"2015-04-11 10:00:00",25,169.652431167262,339.518077578373,28.0974855870256,475
"2015-04-11 11:00:00",25,171.780297388156,304.376556140158,29.9955322779755,475
"2015-04-11 12:00:00",25,174.762926278178,290.434495985966,33.5734621373472,475
"2015-04-11 13:00:00",25,175.594712942801,303.487342275403,35.7165804712824,475
"2015-04-11 14:00:00",25,175.685556565441,329.611794919355,35.8106426005004,475
"2015-04-11 15:00:00",25,171.84358347785,343.771865822433,32.7120391482455,475
"2015-04-11 16:00:00",25,169.02624745935,379.03182898773,30.7158292932354,475
"2015-04-11 17:00:00",25,155.518329781929,384.874872120878,29.511249128887,475
"2015-04-11 18:00:00",25,165.525931608943,406.84251155778,29.4639925716177,475
"2015-04-11 19:00:00",25,164.820629473478,415.154446294607,29.5853849674998,475
"2015-04-11 20:00:00",25,161.801576662532,410.543840335522,29.4270043758807,475
"2015-04-11 21:00:00",25,161.233241457967,398.214572763815,29.1547688546722,475
"2015-04-11 22:00:00",25,152.441165583243,368.279309875593,28.3421621015657,475
"2015-04-11 23:00:00",25,152.970673206732,366.380834475993,26.5780372484576,475
"2015-04-12 00:00:00",25,151.713629705256,376.664463305607,26.7540536255722,475
"2015-04-12 01:00:00",25,151.900941459932,381.250565751591,29.8121221480932,475
"2015-04-12 02:00:00",25,148.012830636462,408.203434759101,32.6700644303539,475
"2015-04-12 03:00:00",25,149.552794284716,437.083948023141,33.7804512111563,475
"2015-04-12 04:00:00",25,150.366150585997,451.425255998638,33.2500879771259,475
"2015-04-12 05:00:00",25,145.608312998883,437.324292445978,32.5317940477854,475
"2015-04-12 06:00:00",25,150.73255872589,410.15734498952,31.6460664508232,475
